Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,description,pivot,pivot_groups,hub-only,file_found,has_tabs,tab_count,tab_formats,has_images,image_count,image_formats,portal_steps
SDK + API Reference > Azure AI Model Inference API > Reference,Get Embeddings,ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/get-embeddings/get-embeddings,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/get-embeddings/get-embeddings,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure AI Model Inference API > Reference,Get Image Embeddings,ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/get-image-embeddings/get-image-embeddings,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/get-image-embeddings/get-image-embeddings,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > v1 APIs,v1 Preview API,ai-foundry/openai/reference-preview-latest.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/reference-preview-latest.md,False,mbullwin,conceptual,"Learn how to use Azure OpenAI's latest v1 preview REST API. In this article, you learn about authorization options,  how to structure a request and receive a response.",,,False,True,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > v1 APIs,v1 API,ai-foundry/openai/latest.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/latest.md,False,mbullwin,conceptual,Learn how to use Azure OpenAI's v1 REST API.,,,False,True,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Pre v1 API,GA API reference,ai-foundry/openai/reference.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/reference.md,False,mbullwin,conceptual,"Learn how to use Azure OpenAI's REST API. In this article, you learn about authorization options,  how to structure a request and receive a response.",,,False,True,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Pre v1 API,2025-04-01-preview - Authoring,ai-foundry/openai/authoring-reference-preview.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/authoring-reference-preview.md,False,mbullwin,conceptual,"Learn how to use Azure OpenAI's latest authoring preview REST API. In this article, you learn about authorization options,  how to structure a request and receive a response.",,,False,True,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Pre v1 API,2025-04-01-preview - Inference,ai-foundry/openai/reference-preview.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/reference-preview.md,False,mbullwin,conceptual,"Learn how to use Azure OpenAI's latest preview REST API. In this article, you learn about authorization options,  how to structure a request and receive a response.",,,False,True,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Assistants API Reference > REST,Assistants,ai-foundry/openai/reference-preview.md#list---assistants,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/reference-preview.md#list---assistants,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Assistants API Reference > REST,Threads,ai-foundry/openai/reference-preview.md#create---thread,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/reference-preview.md#create---thread,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Assistants API Reference > REST,Messages,ai-foundry/openai/reference-preview.md#list---messages,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/reference-preview.md#list---messages,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Assistants API Reference > REST,Runs,ai-foundry/openai/reference-preview.md#create---thread-and-run,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/reference-preview.md#create---thread-and-run,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,C#,ai-foundry/toc-files/sdk-api-reference//dotnet/api/overview/azure/ai.openai.assistants-readme?context=/azure/ai-foundry/openai/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//dotnet/api/overview/azure/ai.openai.assistants-readme?context=/azure/ai-foundry/openai/context/context,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,Go,https://pkg.go.dev/github.com/Azure/azure-sdk-for-go/sdk/ai/azopenai,https://pkg.go.dev/github.com/Azure/azure-sdk-for-go/sdk/ai/azopenai,True,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,Java,ai-foundry/toc-files/sdk-api-reference//java/api/overview/azure/ai-openai-assistants-readme?context=/azure/ai-foundry/openai/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//java/api/overview/azure/ai-openai-assistants-readme?context=/azure/ai-foundry/openai/context/context,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,JavaScript,ai-foundry/toc-files/sdk-api-reference//javascript/api/overview/azure/openai-assistants-readme?context=/azure/ai-foundry/openai/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//javascript/api/overview/azure/openai-assistants-readme?context=/azure/ai-foundry/openai/context/context,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Assistants API Reference > SDK,Python,https://platform.openai.com/docs/api-reference/assistants,https://platform.openai.com/docs/api-reference/assistants,True,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Azure OpenAI On Your Data,ai-foundry/openai/references/on-your-data.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/references/on-your-data.md,False,aahi,reference,Learn how to use Azure OpenAI On Your Data Python & REST API.,,,False,True,True,2,"rest, python",False,0,,False
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Data source - Azure AI Search,ai-foundry/openai/references/azure-search.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/references/azure-search.md,False,aahi,reference,Learn how to use Azure OpenAI on your Azure Search data Python & REST API.,,,False,True,True,2,"rest, python",False,0,,False
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Data source - Azure Cosmos DB for MongoDB vCore,ai-foundry/openai/references/cosmos-db.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/references/cosmos-db.md,False,aahi,reference,Learn how to use Azure OpenAI on your Azure Cosmos DB data Python & REST API.,,,False,True,True,2,"rest, python",False,0,,False
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Data source - Elasticsearch (preview),ai-foundry/openai/references/elasticsearch.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/references/elasticsearch.md,False,aahi,reference,Learn how to use Azure OpenAI on your Elasticsearch data Python & REST API.,,,False,True,True,2,"rest, python",False,0,,False
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Data source - Pinecone (preview),ai-foundry/openai/references/pinecone.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/references/pinecone.md,False,aahi,reference,Learn how to use Azure OpenAI on your Pinecone data Python & REST API.,,,False,True,True,2,"rest, python",False,0,,False
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Data source - Mongo DB (preview),ai-foundry/openai/references/mongo-db.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/references/mongo-db.md,False,aahi,reference,Learn how to use Azure OpenAI on your Mongo DB Atlas data with Python & REST API.,,,False,True,True,2,"rest, python",False,0,,False
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Ingestion API (preview),ai-foundry/toc-files/sdk-api-reference//rest/api/azureopenai/ingestion-jobs,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//rest/api/azureopenai/ingestion-jobs,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI,Azure Resource Manager/Bicep/Terraform,ai-foundry/toc-files/sdk-api-reference//azure/templates/microsoft.cognitiveservices/accounts?pivots=deployment-language-bicep,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//azure/templates/microsoft.cognitiveservices/accounts?pivots=deployment-language-bicep,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI,Azure CLI,ai-foundry/toc-files/sdk-api-reference//cli/azure/cognitiveservices?view=azure-cli-latest&preserve-view=true,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//cli/azure/cognitiveservices?view=azure-cli-latest&preserve-view=true,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI,Go,https://pkg.go.dev/github.com/Azure/azure-sdk-for-go/sdk/ai/azopenai,https://pkg.go.dev/github.com/Azure/azure-sdk-for-go/sdk/ai/azopenai,True,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI,Java,ai-foundry/toc-files/sdk-api-reference//java/api/com.azure.ai.openai?view=azure-java-preview&preserve-view=true,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//java/api/com.azure.ai.openai?view=azure-java-preview&preserve-view=true,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI,JavaScript,ai-foundry/toc-files/sdk-api-reference//azure/ai-foundry/openai/supported-languages?tabs=dotnet-secure%2Csecure%2Cpython-secure%2Ccommand&pivots=programming-language-javascript,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//azure/ai-foundry/openai/supported-languages?tabs=dotnet-secure%2Csecure%2Cpython-secure%2Ccommand&pivots=programming-language-javascript,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI,.NET,ai-foundry/toc-files/sdk-api-reference//dotnet/api/azure.ai.openai?view=azure-dotnet-preview&preserve-view=true,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//dotnet/api/azure.ai.openai?view=azure-dotnet-preview&preserve-view=true,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI,REST API (fine-tuning),ai-foundry/toc-files/sdk-api-reference//rest/api/azureopenai/fine-tuning?view=rest-azureopenai-2024-03-01-preview&preserve-view=true,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//rest/api/azureopenai/fine-tuning?view=rest-azureopenai-2024-03-01-preview&preserve-view=true,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI,REST API (resource creation & deployment),ai-foundry/toc-files/sdk-api-reference//rest/api/aiservices/accountmanagement/deployments/create-or-update?tabs=HTTP,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//rest/api/aiservices/accountmanagement/deployments/create-or-update?tabs=HTTP,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure OpenAI,Azure OpenAI monitoring data reference,ai-foundry/openai/monitor-openai-reference.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/monitor-openai-reference.md,False,mbullwin,reference,This article contains important reference material you need when you monitor Azure OpenAI in Azure AI Foundry Models by using Azure Monitor.,,,False,True,False,0,,False,0,,False
